window_id,clap_sing,clap_speak,clap_logit_diff,clap_ok,error
4iTUm1J-v0Q_004,-2.7407708,0.41513765,-3.1559085,1,
4iTUm1J-v0Q_005,0.18899694,0.60973084,-0.4207339,1,
4iTUm1J-v0Q_006,0.78444666,1.3124518,-0.52800518,1,
4iTUm1J-v0Q_007,-0.51758099,0.7411561,-1.2587371,1,
4iTUm1J-v0Q_008,-1.4508007,1.022856,-2.4736567,1,
4iTUm1J-v0Q_009,-1.0911306,0.98498851,-2.0761191,1,
4iTUm1J-v0Q_010,-2.4540987,1.438548,-3.8926467,1,
4iTUm1J-v0Q_011,-4.0701175,-0.36531109,-3.7048064,1,
4kMF-rVbqAc_000,-2.1544375,-0.42566603,-1.7287715,1,
4kMF-rVbqAc_001,-1.1337504,-3.0450697,1.9113193,1,
4kMF-rVbqAc_002,-0.41649729,-0.27279595,-0.14370134,1,
4kMF-rVbqAc_003,-0.34667456,0.36634594,-0.7130205,1,
4kMF-rVbqAc_004,-1.7212397,1.4459113,-3.167151,1,
4kMF-rVbqAc_005,-2.5848348,-0.010588712,-2.5742461,1,
4kMF-rVbqAc_006,-0.97877657,0.75503975,-1.7338163,1,
4kMF-rVbqAc_007,-2.7045727,-0.78635019,-1.9182225,1,
4kMF-rVbqAc_008,-1.2105932,0.65495306,-1.8655463,1,
4kMF-rVbqAc_009,-1.8589851,-0.52081829,-1.3381668,1,
4kMF-rVbqAc_010,-2.444519,0.42354017,-2.8680592,1,
4kMF-rVbqAc_011,-1.8572195,0.15896642,-2.0161859,1,
4kMF-rVbqAc_012,-1.8478576,0.4632206,-2.3110782,1,
4kMF-rVbqAc_013,-2.040796,-1.6183399,-0.42245615,1,
4kMF-rVbqAc_014,-1.1959553,1.8414817,-3.037437,1,
4kMF-rVbqAc_015,-2.5949543,0.26352724,-2.8584815,1,
4kMF-rVbqAc_016,-2.4807293,-0.0035967182,-2.4771326,1,
4kMF-rVbqAc_017,-2.349915,0.47714362,-2.8270586,1,
4kMF-rVbqAc_018,-1.861227,-0.86124933,-0.99997771,1,
4kMF-rVbqAc_019,-1.2324091,0.60799068,-1.8403998,1,
4kMF-rVbqAc_020,-3.1080399,-1.7509153,-1.3571246,1,
4kMF-rVbqAc_021,-1.0751938,0.43247727,-1.507671,1,
4kMF-rVbqAc_022,0.68785602,-1.1991462,1.8870022,1,
4kMF-rVbqAc_023,-3.0530958,-2.0662141,-0.98688173,1,
4mGjUrWl1mg_000,-2.359093,-0.35186315,-2.0072298,1,
4mGjUrWl1mg_001,-3.0032403,-1.5931195,-1.4101208,1,
4mGjUrWl1mg_002,-1.6902784,0.28465742,-1.9749358,1,
4mGjUrWl1mg_003,-3.5531917,-0.8071925,-2.7459992,1,
4mGjUrWl1mg_004,-4.0723419,-0.79425389,-3.278088,1,
4n7T0KeQohU_000,-1.594126,-0.3172985,-1.2768275,1,
4n7T0KeQohU_001,-1.5480002,-0.38769192,-1.1603083,1,
4n7T0KeQohU_002,-1.9860415,-0.030589243,-1.9554523,1,
4n7T0KeQohU_003,-1.4509825,0.9497779,-2.4007604,1,
4n7T0KeQohU_004,-1.5485117,-0.52404416,-1.0244676,1,
4n7T0KeQohU_005,-2.3374751,-0.44830969,-1.8891654,1,
4n7T0KeQohU_006,-1.6513493,0.41667688,-2.0680262,1,
4n7T0KeQohU_007,-1.7764748,0.40986288,-2.1863377,1,
4n7T0KeQohU_008,-1.7030351,-0.11673267,-1.5863024,1,
4n7T0KeQohU_009,1.7878803,-1.3832278,3.1711081,1,
4n7T0KeQohU_010,-0.89916766,-3.2129657,2.3137981,1,
4n7T0KeQohU_011,-1.8978957,-0.12423641,-1.7736593,1,
4wZ7DlNlsc0_000,-2.9689076,-0.79228276,-2.1766248,1,
4wZ7DlNlsc0_001,-2.3499405,0.31796744,-2.667908,1,
4wZ7DlNlsc0_002,-2.01631,0.74022257,-2.7565325,1,
4wZ7DlNlsc0_003,-2.5662203,0.34420711,-2.9104274,1,
4wZ7DlNlsc0_004,-4.8952227,-0.47138026,-4.4238424,1,
4wZ7DlNlsc0_005,-3.7679324,-0.62396282,-3.1439696,1,
4wZ7DlNlsc0_006,-4.3451691,-1.0993357,-3.2458334,1,
506blxP58ts_000,2.5992701,1.0531107,1.5461594,1,
506blxP58ts_001,-2.8104532,1.3065118,-4.1169649,1,
506blxP58ts_002,-0.99353588,-0.052676037,-0.94085984,1,
506blxP58ts_003,-1.8480266,-1.6472309,-0.20079577,1,
506blxP58ts_004,-3.2181139,-0.37075174,-2.8473622,1,
506blxP58ts_005,-2.5991828,-1.078775,-1.5204078,1,
506blxP58ts_006,-1.2805609,0.36646608,-1.6470269,1,
506blxP58ts_007,-2.6136839,-3.9804618,1.3667779,1,
506blxP58ts_008,-3.1045215,-1.6893322,-1.4151893,1,
5AOk21eO0qQ_000,-0.55814052,-1.0254617,0.46732116,1,
5AOk21eO0qQ_001,0.33598372,1.3996133,-1.0636295,1,
5AOk21eO0qQ_002,-1.7877296,-0.60882294,-1.1789067,1,
5AOk21eO0qQ_003,-2.1443837,1.2957616,-3.4401453,1,
5AOk21eO0qQ_004,-1.9215946,-0.46174917,-1.4598455,1,
5AOk21eO0qQ_005,-1.7149943,0.60891563,-2.3239099,1,
5AOk21eO0qQ_006,-2.2822721,-1.4917288,-0.79054332,1,
5AOk21eO0qQ_007,-0.65348315,0.36215329,-1.0156364,1,
5AOk21eO0qQ_008,-1.9676882,-0.27520916,-1.692479,1,
5AOk21eO0qQ_009,-0.8986547,-0.28990242,-0.60875228,1,
5AZhNz5cx2U_000,-1.5278822,-1.3211018,-0.20678043,1,
5AZhNz5cx2U_001,0.71473408,-0.58749503,1.3022291,1,
5AZhNz5cx2U_002,-4.5624528,-2.210618,-2.3518348,1,
5AZhNz5cx2U_003,-4.2735066,-0.56920904,-3.7042976,1,
5LoulL1GewE_000,-0.08189217,1.9246674,-2.0065595,1,
5LoulL1GewE_001,-0.71964347,1.277036,-1.9966794,1,
5LoulL1GewE_002,-1.7362015,0.017863944,-1.7540655,1,
5LoulL1GewE_003,-4.0289464,-0.93459666,-3.0943497,1,
5RR0aZa2rYA_000,0.18202294,-2.2092187,2.3912417,1,
5RR0aZa2rYA_001,-5.0900168,-2.0091534,-3.0808635,1,
5RR0aZa2rYA_002,0.62391776,-0.54068631,1.1646041,1,
5RR0aZa2rYA_003,1.3149542,0.51463944,0.80031472,1,
5RR0aZa2rYA_004,-0.17907532,1.3596669,-1.5387423,1,
5RR0aZa2rYA_005,1.0797517,2.2159646,-1.1362128,1,
5RR0aZa2rYA_006,0.61245531,1.6124029,-0.99994761,1,
5RR0aZa2rYA_007,-1.0949671,1.3441488,-2.4391159,1,
5RR0aZa2rYA_008,0.67060566,0.85893792,-0.18833226,1,
5RR0aZa2rYA_009,0.053178832,0.75311357,-0.69993474,1,
5RR0aZa2rYA_010,0.60696363,-1.4522674,2.059231,1,
5RR0aZa2rYA_011,2.1173465,1.9095925,0.20775402,1,
5RR0aZa2rYA_012,0.81675369,1.5842285,-0.76747483,1,
5RR0aZa2rYA_013,-0.11164909,2.7169399,-2.828589,1,
5RR0aZa2rYA_014,0.27011856,1.5253736,-1.255255,1,
5RR0aZa2rYA_015,-5.107801,-2.6274517,-2.4803493,1,
5T2Qgn2fXJQ_000,-2.4268699,-1.4588935,-0.96797633,1,
5T2Qgn2fXJQ_001,-2.6455128,-1.7270455,-0.91846728,1,
5T2Qgn2fXJQ_002,-1.3140229,-1.2583892,-0.055633664,1,
5T2Qgn2fXJQ_003,1.2506213,0.098155513,1.1524658,1,
5T2Qgn2fXJQ_004,1.5195779,-0.17615825,1.6957361,1,
5T2Qgn2fXJQ_005,1.1400322,-0.43702006,1.5770522,1,
5T2Qgn2fXJQ_006,1.0291219,-0.42489821,1.4540201,1,
5T2Qgn2fXJQ_007,-0.28321376,-1.1703914,0.88717768,1,
5T2Qgn2fXJQ_008,-0.23277274,-0.71760404,0.4848313,1,
5T2Qgn2fXJQ_009,-0.29823479,-0.39210284,0.093868047,1,
5T2Qgn2fXJQ_010,0.4824729,0.2349773,0.24749559,1,
5T2Qgn2fXJQ_011,-0.23603977,-2.6412487,2.4052089,1,
5T2Qgn2fXJQ_012,-2.644763,-0.58962464,-2.0551383,1,
5V8WhI7pCx8_000,3.2189829,-0.70007288,3.9190558,1,
5V8WhI7pCx8_001,-2.3767996,-2.7205665,0.34376693,1,
5V8WhI7pCx8_002,-2.4382567,0.31166598,-2.7499227,1,
5V8WhI7pCx8_003,5.5716038,2.6821892,2.8894145,1,
5V8WhI7pCx8_004,5.8422341,2.4731493,3.3690848,1,
5V8WhI7pCx8_005,6.22122,3.1980655,3.0231545,1,
5V8WhI7pCx8_006,5.3102784,1.6280714,3.682207,1,
5V8WhI7pCx8_007,3.4535828,0.93667901,2.5169038,1,
5V8WhI7pCx8_008,4.5812654,2.2889299,2.2923355,1,
5V8WhI7pCx8_009,-2.4339275,-1.7386872,-0.69524038,1,
5V8WhI7pCx8_010,5.4727664,-0.76082748,6.2335939,1,
5V8WhI7pCx8_011,4.4814668,2.0999835,2.3814833,1,
5V8WhI7pCx8_012,3.4704394,-1.5149697,4.9854091,1,
5V8WhI7pCx8_013,3.6062043,-0.91127783,4.5174821,1,
5V8WhI7pCx8_014,5.9628181,-0.42307806,6.3858962,1,
5V8WhI7pCx8_015,4.8579674,-1.0757941,5.9337615,1,
5V8WhI7pCx8_016,4.4093819,-0.88334453,5.2927264,1,
5V8WhI7pCx8_017,-3.0285707,-0.50674736,-2.5218233,1,
5V8WhI7pCx8_018,-3.8291702,-0.51764065,-3.3115296,1,
5X3tKt091aE_000,3.0547721,-0.68528163,3.7400538,1,
5X3tKt091aE_001,5.6221814,0.58899218,5.0331892,1,
5X3tKt091aE_002,4.2730684,0.63448489,3.6385835,1,
5X3tKt091aE_003,3.4502139,-0.45474678,3.9049607,1,
5X3tKt091aE_004,2.8401241,-1.1919272,4.0320513,1,
5X3tKt091aE_005,-0.16163966,-0.92228377,0.76064411,1,
5X3tKt091aE_006,-0.95982057,-0.84702075,-0.11279982,1,
5X3tKt091aE_007,0.019076111,-0.59586102,0.61493713,1,
5X3tKt091aE_008,-0.90904891,-0.52886885,-0.38018006,1,
5X3tKt091aE_009,-3.0268908,-0.89999962,-2.1268911,1,
5X3tKt091aE_010,-4.4795103,-0.56797093,-3.9115394,1,
5_K4QNe6E6o_000,-1.1439958,-0.17299306,-0.9710027,1,
5_K4QNe6E6o_001,-3.1061471,-2.5233958,-0.58275127,1,
5_K4QNe6E6o_002,-3.1759202,-1.9980532,-1.1778671,1,
5_K4QNe6E6o_003,0.021702349,-1.3253423,1.3470446,1,
5_K4QNe6E6o_004,-0.30679864,-1.9659439,1.6591453,1,
5_K4QNe6E6o_005,1.7627599,-1.6523839,3.4151438,1,
5_K4QNe6E6o_006,1.1537046,-0.33612457,1.4898292,1,
5_K4QNe6E6o_007,0.012015051,-2.1784873,2.1905024,1,
5_K4QNe6E6o_008,-0.44407561,-2.0824847,1.6384091,1,
5_K4QNe6E6o_009,1.2658892,0.18743327,1.0784559,1,
5_K4QNe6E6o_010,1.9444089,-0.05065855,1.9950674,1,
5_K4QNe6E6o_011,0.69289136,1.345901,-0.65300965,1,
5_K4QNe6E6o_012,1.3847663,-1.4105202,2.7952865,1,
5_K4QNe6E6o_013,-3.0460672,-1.760152,-1.2859153,1,
5cfJTCXcEw0_000,-4.3675394,-2.6004088,-1.7671306,1,
5cfJTCXcEw0_001,-1.2671514,1.0380163,-2.3051677,1,
5cfJTCXcEw0_002,-2.8487225,0.37372911,-3.2224516,1,
5cfJTCXcEw0_003,-3.9088037,-1.2389218,-2.6698819,1,
5hG8TnYMs60_000,-3.3453104,-0.49345201,-2.8518584,1,
5hG8TnYMs60_001,2.4768906,1.1952689,1.2816217,1,
5hG8TnYMs60_002,2.9514198,1.6485271,1.3028927,1,
5hG8TnYMs60_003,0.57906598,-1.8449498,2.4240158,1,
5hG8TnYMs60_004,2.2203202,-0.72798347,2.9483037,1,
5hG8TnYMs60_005,0.36501074,1.1432378,-0.77822709,1,
5hG8TnYMs60_006,1.9581677,0.93149966,1.026668,1,
5hG8TnYMs60_007,2.5417669,1.207932,1.3338349,1,
5hG8TnYMs60_008,4.1492558,0.71888566,3.4303701,1,
5hG8TnYMs60_009,3.9830642,-0.16712667,4.1501908,1,
5hG8TnYMs60_010,4.1595368,1.1180867,3.0414501,1,
5hG8TnYMs60_011,1.9498154,0.31167164,1.6381437,1,
5hG8TnYMs60_012,2.0993123,0.46557969,1.6337326,1,
5hG8TnYMs60_013,0.65946323,-1.0575676,1.7170308,1,
5hG8TnYMs60_014,1.4912223,1.4673998,0.023822427,1,
5hG8TnYMs60_015,2.3929944,1.2969258,1.0960686,1,
5hG8TnYMs60_016,0.9016462,0.90136993,0.00027626753,1,
5hG8TnYMs60_017,0.15106751,0.87014169,-0.71907417,1,
5hG8TnYMs60_018,0.32852381,-0.18303934,0.51156315,1,
5hG8TnYMs60_019,2.0324595,1.6394842,0.39297533,1,
5hG8TnYMs60_020,2.2565422,1.785431,0.47111118,1,
5hG8TnYMs60_021,0.20045066,-0.63886285,0.83931351,1,
5hG8TnYMs60_022,-0.44476914,-2.6770697,2.2323005,1,
5hG8TnYMs60_023,-2.7355661,-0.95600212,-1.779564,1,
5ihVDACK8xo_000,-0.90454572,-1.0027608,0.098215044,1,
5ihVDACK8xo_001,0.26523912,-0.29562733,0.56086645,1,
5ihVDACK8xo_002,-0.76218051,0.12440229,-0.8865828,1,
5ihVDACK8xo_003,-0.93655574,-3.1720901,2.2355343,1,
5ihVDACK8xo_004,-2.4206657,-0.51045895,-1.9102068,1,
5j651zUx6q4_000,0.10232335,3.058332,-2.9560086,1,
5j651zUx6q4_001,-0.65936786,-3.7613387,3.1019709,1,
5j651zUx6q4_002,-0.050460108,1.0698613,-1.1203214,1,
5j651zUx6q4_003,0.16372153,-2.0848212,2.2485428,1,
5j651zUx6q4_004,0.91469258,-1.9090674,2.82376,1,
5j651zUx6q4_005,-1.5585271,0.7891382,-2.3476653,1,
5j651zUx6q4_006,-3.6347106,-2.3757658,-1.2589447,1,
5j651zUx6q4_007,-2.9425035,-1.2027112,-1.7397922,1,
5j651zUx6q4_008,-0.77984083,-1.3296546,0.54981375,1,
5j651zUx6q4_009,-1.0495248,-2.6469939,1.5974691,1,
5j651zUx6q4_010,-4.2838845,-0.19820909,-4.0856754,1,
5j651zUx6q4_011,-2.6270795,0.9211902,-3.5482697,1,
5j651zUx6q4_012,0.51827371,-1.2476678,1.7659415,1,
5j651zUx6q4_013,-1.6528752,1.8646344,-3.5175096,1,
5j651zUx6q4_014,0.78692102,0.75246668,0.034454346,1,
5j651zUx6q4_015,-1.3162724,1.8879627,-3.2042351,1,
5j651zUx6q4_016,-4.1670294,-0.85260588,-3.3144235,1,
5o1doRRWOUA_000,-2.3542895,0.28089759,-2.6351871,1,
5o1doRRWOUA_001,-3.6922617,-0.93310279,-2.7591589,1,
5o1doRRWOUA_002,-1.7277533,-0.68800086,-1.0397524,1,
5o1doRRWOUA_003,-2.4170365,0.30462283,-2.7216594,1,
5o1doRRWOUA_004,-0.59199703,-3.0075529,2.4155558,1,
5o1doRRWOUA_005,-2.7483747,-0.64331603,-2.1050587,1,
5p4bNH4gnH0_000,-2.5055168,-2.0156302,-0.48988652,1,
5p4bNH4gnH0_001,-3.4008632,-0.59494787,-2.8059153,1,
5p4bNH4gnH0_002,-3.2503197,-0.056375019,-3.1939447,1,
5p4bNH4gnH0_003,-0.90026468,1.8028691,-2.7031338,1,
5p4bNH4gnH0_004,-4.187324,-0.42390892,-3.7634151,1,
5wSWQYFvHwk_000,-2.1289709,-0.10526993,-2.0237009,1,
5wSWQYFvHwk_001,0.34561911,0.60437483,-0.25875571,1,
5wSWQYFvHwk_002,-2.0202494,-0.21714851,-1.8031009,1,
5wSWQYFvHwk_003,-4.4916935,-0.55163491,-3.9400586,1,
5y6wjeJR5Cg_000,-0.67421204,1.5488094,-2.2230214,1,
5y6wjeJR5Cg_001,-2.1751153,1.7377567,-3.9128721,1,
5y6wjeJR5Cg_002,-3.6870959,-0.49936554,-3.1877303,1,
6-mh40eytMI_000,-1.5370985,-1.2698947,-0.26720381,1,
6-mh40eytMI_001,-2.8108408,-0.4485448,-2.362296,1,
6-mh40eytMI_002,-3.0244436,-0.54513121,-2.4793124,1,
6-mh40eytMI_003,-4.0350046,-0.85260516,-3.1823995,1,
67euLhPd3ro_000,-1.6396502,0.08268442,-1.7223346,1,
67euLhPd3ro_001,-4.3675442,-1.7079364,-2.6596078,1,
67euLhPd3ro_002,-4.2904654,-0.36810213,-3.9223632,1,
6DmMwkK_tSo_000,0.22678961,1.5260342,-1.2992446,1,
6DmMwkK_tSo_001,-0.43656376,0.3778787,-0.81444246,1,
6DmMwkK_tSo_002,-2.1998379,0.76139373,-2.9612316,1,
6DmMwkK_tSo_003,-2.0700326,-0.90238649,-1.1676461,1,
6DmMwkK_tSo_004,-2.7279937,-0.95382357,-1.7741702,1,
6E6uYzwHRcg_000,-1.990887,-3.4577754,1.4668883,1,
6E6uYzwHRcg_001,0.67398465,1.5070454,-0.83306074,1,
6E6uYzwHRcg_002,0.52282262,1.5022495,-0.97942686,1,
6E6uYzwHRcg_003,0.94265717,0.83296549,0.10969168,1,
6E6uYzwHRcg_004,2.7038405,1.9013778,0.8024627,1,
6E6uYzwHRcg_005,-0.29288328,-0.18723023,-0.10565305,1,
6E6uYzwHRcg_006,-1.1250857,-1.7449846,0.61989892,1,
6E6uYzwHRcg_007,-0.061026119,1.0721436,-1.1331697,1,
6E6uYzwHRcg_008,-0.93957198,0.21550576,-1.1550777,1,
6E6uYzwHRcg_009,0.82931894,1.9479451,-1.1186262,1,
6E6uYzwHRcg_010,0.69144636,0.0064271209,0.68501924,1,
6E6uYzwHRcg_011,1.3717636,1.3328063,0.038957238,1,
6E6uYzwHRcg_012,1.232784,2.7687113,-1.5359273,1,
6E6uYzwHRcg_013,-0.29606998,-0.15968972,-0.13638026,1,
6E6uYzwHRcg_014,1.0200057,2.6052866,-1.5852809,1,
6E6uYzwHRcg_015,-0.53587717,-0.78759784,0.25172067,1,
6E6uYzwHRcg_016,2.4061482,1.5491761,0.8569721,1,
6E6uYzwHRcg_017,1.4425676,0.10036433,1.3422033,1,
6E6uYzwHRcg_018,1.6070414,0.12777209,1.4792693,1,
6E6uYzwHRcg_019,2.590034,1.3806553,1.2093787,1,
6E6uYzwHRcg_020,2.2298434,1.3221567,0.90768671,1,
6E6uYzwHRcg_021,1.2142532,0.71341592,0.50083727,1,
6E6uYzwHRcg_022,1.2518035,2.2940018,-1.0421983,1,
6E6uYzwHRcg_023,1.0690372,-0.88730729,1.9563445,1,
6E6uYzwHRcg_024,3.1937301,0.51979524,2.6739349,1,
6E6uYzwHRcg_025,2.3026717,1.8601757,0.44249594,1,
6E6uYzwHRcg_026,-0.30337813,-2.6901865,2.3868084,1,
6E6uYzwHRcg_027,-2.7581871,-1.5193914,-1.2387956,1,
6IsyZ4tTrp8_000,2.478097,1.3681909,1.1099061,1,
6IsyZ4tTrp8_001,1.4533547,-0.013931025,1.4672857,1,
6IsyZ4tTrp8_002,1.3704705,0.98261768,0.38785285,1,
6IsyZ4tTrp8_003,-4.3269172,-0.95591354,-3.3710036,1,
6SwkF4lY6gI_000,-1.7776988,0.35923055,-2.1369293,1,
6SwkF4lY6gI_001,-2.2473478,1.8242698,-4.0716176,1,
6SwkF4lY6gI_002,0.063788317,1.0180477,-0.95425937,1,
6SwkF4lY6gI_003,-0.4593578,1.4298966,-1.8892544,1,
6SwkF4lY6gI_004,-4.875515,-1.2201828,-3.6553322,1,
6SwkF4lY6gI_005,-4.3044586,-0.64617223,-3.6582864,1,
6SwkF4lY6gI_006,-4.7818065,-0.58639747,-4.195409,1,
6SwkF4lY6gI_007,-2.8157907,-0.40436745,-2.4114232,1,
6SwkF4lY6gI_008,-4.3791909,-4.7835059,0.40431499,1,
6SwkF4lY6gI_009,-3.8400824,-1.5344993,-2.3055831,1,
6SwkF4lY6gI_010,-4.3736763,-1.1653283,-3.208348,1,
6SwkF4lY6gI_011,-5.2159901,-2.0647423,-3.1512477,1,
6SwkF4lY6gI_012,-4.4282656,-1.886361,-2.5419046,1,
6SwkF4lY6gI_013,-4.4180031,-1.0908117,-3.3271914,1,
6b_trwoU-Bs_000,-1.733448,-0.15815786,-1.5752902,1,
6b_trwoU-Bs_001,-3.0242748,-0.85541892,-2.1688559,1,
6b_trwoU-Bs_002,-2.0882156,-1.1945187,-0.8936969,1,
6b_trwoU-Bs_003,-2.7751133,-0.57240224,-2.2027111,1,
6b_trwoU-Bs_004,-4.2061057,-0.99458158,-3.2115241,1,
6klshR-YtEw_000,0.69207305,1.1656989,-0.47362584,1,
6klshR-YtEw_001,-1.144588,-0.43424997,-0.71033803,1,
6klshR-YtEw_002,-0.99400473,-4.4357314,3.4417267,1,
6klshR-YtEw_003,-1.916042,-4.2919321,2.3758901,1,
6klshR-YtEw_004,-1.7681063,-4.0773649,2.3092586,1,
6klshR-YtEw_005,-4.2258921,-4.0395422,-0.18634987,1,
6klshR-YtEw_006,-2.6060801,-4.9828815,2.3768015,1,
6klshR-YtEw_007,-1.5717131,0.016676532,-1.5883896,1,
6klshR-YtEw_008,2.2644365,-2.3827238,4.6471603,1,
6klshR-YtEw_009,4.3172364,-0.16047192,4.4777083,1,
6klshR-YtEw_010,5.5322185,0.38079789,5.1514206,1,
6klshR-YtEw_011,4.7821517,-0.35246664,5.1346183,1,
6klshR-YtEw_012,5.5703683,0.81136048,4.7590078,1,
6klshR-YtEw_013,5.1456237,0.89503187,4.2505918,1,
6klshR-YtEw_014,4.7858267,-0.77815634,5.563983,1,
6klshR-YtEw_015,2.4470191,-1.5472738,3.9942929,1,
6klshR-YtEw_016,5.5539169,1.321025,4.2328919,1,
6klshR-YtEw_017,-1.8505493,0.54195154,-2.3925009,1,
6klshR-YtEw_018,-4.0462074,-0.097979233,-3.9482282,1,
6kxnMsvfArE_000,-1.4741553,0.06301485,-1.5371702,1,
6kxnMsvfArE_001,-1.1626791,1.1821166,-2.3447957,1,
6kxnMsvfArE_002,-2.1739357,1.2983593,-3.4722949,1,
6kxnMsvfArE_003,-1.1358352,0.57339519,-1.7092304,1,
6kxnMsvfArE_004,-0.29394314,-2.8280144,2.5340712,1,
6kxnMsvfArE_005,-3.0102081,-1.3980631,-1.6121451,1,
6qI6TJvLEFI_000,-0.93153214,-0.6580925,-0.27343965,1,
6qI6TJvLEFI_001,-2.3578339,-2.8160779,0.45824409,1,
6qI6TJvLEFI_002,-3.0923648,-2.6802876,-0.41207719,1,
6qI6TJvLEFI_003,1.7962236,1.2057428,0.5904808,1,
6qI6TJvLEFI_004,0.19692223,0.3135691,-0.11664687,1,
6qI6TJvLEFI_005,0.72298491,1.4368464,-0.71386147,1,
6qI6TJvLEFI_006,1.868811,0.15485099,1.71396,1,
6qI6TJvLEFI_007,-0.020461941,-2.6849387,2.6644767,1,
6qI6TJvLEFI_008,-2.7843668,-1.627076,-1.1572908,1,
6qbasnLUeLs_000,-0.5162822,1.3479742,-1.8642564,1,
6qbasnLUeLs_001,-2.8289979,0.092979804,-2.9219777,1,
6qbasnLUeLs_002,-0.15694998,1.2733945,-1.4303444,1,
6qbasnLUeLs_003,0.7408917,0.76450074,-0.023609042,1,
6qbasnLUeLs_004,-0.062256385,0.25434288,-0.31659927,1,
6qbasnLUeLs_005,-0.20807695,-0.58303052,0.37495357,1,
6qbasnLUeLs_006,0.76726311,1.788727,-1.0214639,1,
6qbasnLUeLs_007,0.97881001,1.8035063,-0.82469624,1,
6qbasnLUeLs_008,-2.0071683,0.45091507,-2.4580834,1,
6qbasnLUeLs_009,-3.8903408,-0.50970751,-3.3806333,1,
6rmTqvCtEuM_000,-0.81478077,-1.0022385,0.18745774,1,
6rmTqvCtEuM_001,-0.74005097,0.74974036,-1.4897913,1,
6rmTqvCtEuM_002,-2.3704772,-0.79177922,-1.578698,1,
6zVyUvw0JfU_000,-2.970264,-0.35812134,-2.6121426,1,
6zVyUvw0JfU_001,-2.3383977,1.1431718,-3.4815695,1,
6zVyUvw0JfU_002,-3.6490915,-0.89339316,-2.7556983,1,
6zVyUvw0JfU_003,-2.3084848,1.4545106,-3.7629954,1,
6zVyUvw0JfU_004,-3.0835657,-1.1025425,-1.9810232,1,
6zVyUvw0JfU_005,-3.4890115,-0.59576404,-2.8932475,1,
7CGgQCUOJbw_000,-2.6928668,-0.36804086,-2.3248259,1,
7CGgQCUOJbw_001,-1.0808158,0.76790816,-1.8487239,1,
7CGgQCUOJbw_002,-4.2220807,-0.86573797,-3.3563427,1,
7LuAjOjXab4_000,-0.80873519,-0.69228208,-0.11645311,1,
7LuAjOjXab4_001,-1.1043911,-0.45057961,-0.65381148,1,
7LuAjOjXab4_002,0.15351647,-1.1244751,1.2779916,1,
7LuAjOjXab4_003,-1.7398649,0.32401088,-2.0638758,1,
7LuAjOjXab4_004,-4.451807,-0.96191192,-3.4898951,1,
7MLzvAy3CuM_000,0.058117952,0.65955657,-0.60143862,1,
7MLzvAy3CuM_001,-1.4373727,0.57651865,-2.0138913,1,
7MLzvAy3CuM_002,-0.55752623,0.60638589,-1.1639121,1,
7MLzvAy3CuM_003,-2.4062474,-0.20756947,-2.1986779,1,
7MLzvAy3CuM_004,-0.84145808,0.19037955,-1.0318376,1,
7MLzvAy3CuM_005,-2.844687,-2.7169583,-0.1277287,1,
7MLzvAy3CuM_006,-2.144326,-2.0608079,-0.083518028,1,
7MLzvAy3CuM_007,-2.7064571,-2.3958182,-0.3106389,1,
7MLzvAy3CuM_008,-3.352571,-3.3238773,-0.028693676,1,
7MLzvAy3CuM_009,-2.2163219,0.16178301,-2.378105,1,
7MLzvAy3CuM_010,-4.4475379,-1.0748105,-3.3727274,1,
7N9pz7fZQ4E_000,-1.6745908,-0.93535709,-0.73923373,1,
7N9pz7fZQ4E_001,-1.7006397,-0.10346318,-1.5971765,1,
7N9pz7fZQ4E_002,-1.728209,1.0299257,-2.7581347,1,
7N9pz7fZQ4E_003,-1.8408383,0.94681156,-2.7876499,1,
7N9pz7fZQ4E_004,-4.3299084,-0.73680037,-3.593108,1,
7U3LKpXaBds_000,-2.3039594,-0.61938494,-1.6845744,1,
7U3LKpXaBds_001,-2.1397519,1.2304776,-3.3702295,1,
7U3LKpXaBds_002,-2.9618275,0.17945324,-3.1412808,1,
7U3LKpXaBds_003,-3.2273288,-1.058122,-2.1692067,1,
7U3LKpXaBds_004,-4.0620551,-1.0659193,-2.9961358,1,
7ZDZVThmWfA_000,-0.50726748,1.2885854,-1.7958529,1,
7ZDZVThmWfA_001,-2.6247213,0.46663302,-3.0913543,1,
7ZDZVThmWfA_002,-2.533217,-1.1326443,-1.4005727,1,
7ZDZVThmWfA_003,-4.5222526,1.6702033,-6.1924559,1,
7ZDZVThmWfA_004,-4.2252569,2.0983922,-6.3236492,1,
7ZDZVThmWfA_005,-2.1116557,0.54615194,-2.6578076,1,
7ZDZVThmWfA_006,-1.3852671,0.6288833,-2.0141504,1,
7ZDZVThmWfA_007,-3.6644142,-0.51392817,-3.150486,1,
7kWXOgdcn4c_000,-1.3868723,0.019897483,-1.4067698,1,
7kWXOgdcn4c_001,-1.5923626,-0.21698907,-1.3753736,1,
7kWXOgdcn4c_002,-1.6781888,0.31741965,-1.9956084,1,
7kWXOgdcn4c_003,-2.8635368,-0.50129122,-2.3622456,1,
7kWXOgdcn4c_004,-3.6183763,-0.45210049,-3.1662758,1,
7qisH4fL9qY_000,-0.12188155,-2.9368796,2.8149981,1,
7qisH4fL9qY_001,-2.4296741,-0.95894057,-1.4707336,1,
