window_id,video_id,tier,idx,start,end,dur,parody_flag,song_flag,recitation_flag,film_flag,film_related_core,contemporary_only,matched_keywords,singing_prob,dialogue_film
2Y6itphxVyc_004,2Y6itphxVyc,C,4,44.738,50.142,5.404,0,0,0,1,1,0,film_clip:林鳳,,
2Y6itphxVyc_005,2Y6itphxVyc,C,5,56.418,61.694,5.276,0,0,0,1,1,0,film_clip:林鳳,,
2Y6itphxVyc_006,2Y6itphxVyc,C,6,98.402,103.422,5.02,0,0,0,1,1,0,film_clip:林鳳,,
2Y6itphxVyc_007,2Y6itphxVyc,B,7,142.754,147.55,4.796,0,0,0,1,1,0,film_clip:林鳳,,
2Y6itphxVyc_008,2Y6itphxVyc,A,8,154.178,158.046,3.868,0,0,0,1,1,0,film_clip:林鳳,,
2a1fdlEvm-s_000,2a1fdlEvm-s,C,0,0.29,37.502,37.212,0,0,0,1,1,0,film_clip:李小龍,,
2a1fdlEvm-s_001,2a1fdlEvm-s,B,1,37.506,47.902,10.396,0,0,0,1,1,0,film_clip:李小龍,,
2a1fdlEvm-s_002,2a1fdlEvm-s,B,2,48.578,55.326,6.748,0,0,0,1,1,0,film_clip:李小龍,,
2a1fdlEvm-s_003,2a1fdlEvm-s,B,3,61.858,65.79,3.932,0,0,0,1,1,0,film_clip:李小龍,,
2anuRVG0ZBc_000,2anuRVG0ZBc,A,0,1.122,34.462,33.34,0,0,0,0,0,1,,,
2anuRVG0ZBc_001,2anuRVG0ZBc,A,1,36.834,58.078,21.244,0,0,0,0,0,1,,,
2anuRVG0ZBc_002,2anuRVG0ZBc,A,2,60.482,92.734,32.252,0,0,0,0,0,1,,,
2anuRVG0ZBc_003,2anuRVG0ZBc,A,3,95.586,102.622,7.036,0,0,0,0,0,1,,,
2anuRVG0ZBc_004,2anuRVG0ZBc,B,4,107.938,114.686,6.748,0,0,0,0,0,1,,,
2anuRVG0ZBc_005,2anuRVG0ZBc,A,5,120.098,124.094,3.996,0,0,0,0,0,1,,,
2oJ2qkdgZTw_000,2oJ2qkdgZTw,B,0,0.0,36.926,36.926,0,0,0,0,0,1,,,
2oJ2qkdgZTw_001,2oJ2qkdgZTw,B,1,37.186,61.022,23.836,0,0,0,0,0,1,,,
2oJ2qkdgZTw_002,2oJ2qkdgZTw,A,2,67.458,71.454,3.996,0,0,0,0,0,1,,,
2wdfJrsnKME_000,2wdfJrsnKME,A,0,0.034,20.158,20.124,0,0,0,0,0,1,,,
2wdfJrsnKME_001,2wdfJrsnKME,A,1,29.602,41.822,12.22,0,0,0,0,0,1,,,
2wdfJrsnKME_002,2wdfJrsnKME,A,2,44.802,64.766,19.964,0,0,0,0,0,1,,,
2wdfJrsnKME_003,2wdfJrsnKME,A,3,67.65,77.598,9.948,0,0,0,0,0,1,,,
2wdfJrsnKME_004,2wdfJrsnKME,B,4,82.626,122.142,39.516,0,0,0,0,0,1,,,
2wdfJrsnKME_005,2wdfJrsnKME,B,5,122.018,125.086,3.068,0,0,0,0,0,1,,,
2wdfJrsnKME_006,2wdfJrsnKME,A,6,131.522,135.518,3.996,0,0,0,0,0,1,,,
389l_ackzDg_000,389l_ackzDg,B,0,0.0,20.062,20.062,0,0,0,1,1,0,film_clip:謝賢,,
389l_ackzDg_001,389l_ackzDg,B,1,19.906,49.95,30.044,0,0,0,1,1,0,film_clip:謝賢,,
389l_ackzDg_002,389l_ackzDg,B,2,49.762,74.366,24.604,0,0,0,1,1,0,film_clip:謝賢,,
389l_ackzDg_003,389l_ackzDg,B,3,135.106,170.846,35.74,0,0,0,1,1,0,film_clip:謝賢,,
389l_ackzDg_004,389l_ackzDg,B,4,177.378,181.31,3.932,0,0,0,1,1,0,film_clip:謝賢,,
3KG2fqfQMG4_000,3KG2fqfQMG4,A,0,0.322,9.054,8.732,0,0,0,0,0,1,,,
3KG2fqfQMG4_001,3KG2fqfQMG4,A,1,19.074,28.094,9.02,0,0,0,0,0,1,,,
3KG2fqfQMG4_002,3KG2fqfQMG4,A,2,37.858,41.47,3.612,0,0,0,0,0,1,,,
3KG2fqfQMG4_003,3KG2fqfQMG4,A,3,43.682,50.494,6.812,0,0,0,0,0,1,,,
3KG2fqfQMG4_004,3KG2fqfQMG4,B,4,51.138,58.398,7.26,0,0,0,0,0,1,,,
3KG2fqfQMG4_005,3KG2fqfQMG4,A,5,64.418,68.318,3.9,0,0,0,0,0,1,,,
3TNcMupTFTQ_000,3TNcMupTFTQ,B,0,0.0,32.926,32.926,0,0,0,1,1,0,film_clip:李小龍,,
3TNcMupTFTQ_001,3TNcMupTFTQ,B,1,33.026,56.798,23.772,0,0,0,1,1,0,film_clip:李小龍,,
3TNcMupTFTQ_002,3TNcMupTFTQ,A,2,241.25,254.782,13.532,0,0,0,1,1,0,film_clip:李小龍,,
3TNcMupTFTQ_003,3TNcMupTFTQ,A,3,256.13,266.206,10.076,0,0,0,1,1,0,film_clip:李小龍,,
3TNcMupTFTQ_004,3TNcMupTFTQ,B,4,295.202,301.726,6.524,0,0,0,1,1,0,film_clip:李小龍,,
3TNcMupTFTQ_005,3TNcMupTFTQ,A,5,308.29,312.158,3.868,0,0,0,1,1,0,film_clip:李小龍,,
3aBRmQ-C51o_000,3aBRmQ-C51o,B,0,0.0,6.686,6.686,0,0,0,0,0,1,,,
3aBRmQ-C51o_001,3aBRmQ-C51o,A,1,16.898,20.158,3.26,0,0,0,0,0,1,,,
3aBRmQ-C51o_002,3aBRmQ-C51o,A,2,20.674,54.302,33.628,0,0,0,0,0,1,,,
3aBRmQ-C51o_003,3aBRmQ-C51o,B,3,58.402,66.398,7.996,0,0,0,0,0,1,,,
3g0OEhAgPHw_000,3g0OEhAgPHw,A,0,0.0,10.782,10.782,0,0,0,0,0,1,,,
3g0OEhAgPHw_001,3g0OEhAgPHw,A,1,24.482,38.142,13.66,0,0,0,0,0,1,,,
3g0OEhAgPHw_002,3g0OEhAgPHw,A,2,47.522,83.198,35.676,0,0,0,0,0,1,,,
3g0OEhAgPHw_003,3g0OEhAgPHw,B,3,87.682,113.214,25.532,0,0,0,0,0,1,,,
3g0OEhAgPHw_004,3g0OEhAgPHw,A,4,119.746,123.646,3.9,0,0,0,0,0,1,,,
3gtSu-CaA6o_000,3gtSu-CaA6o,A,0,0.0,4.286,4.286,0,0,0,0,0,1,,,
3gtSu-CaA6o_001,3gtSu-CaA6o,A,1,19.298,21.854,2.556,0,0,0,0,0,1,,,
3gtSu-CaA6o_002,3gtSu-CaA6o,A,2,22.402,25.63,3.228,0,0,0,0,0,1,,,
3gtSu-CaA6o_003,3gtSu-CaA6o,A,3,26.146,31.134,4.988,0,0,0,0,0,1,,,
3gtSu-CaA6o_004,3gtSu-CaA6o,A,4,31.714,33.662,1.948,0,0,0,0,0,1,,,
3gtSu-CaA6o_005,3gtSu-CaA6o,A,5,34.466,37.502,3.036,0,0,0,0,0,1,,,
3gtSu-CaA6o_006,3gtSu-CaA6o,B,6,38.114,39.806,1.692,0,0,0,0,0,1,,,
3gtSu-CaA6o_007,3gtSu-CaA6o,A,7,40.418,44.894,4.476,0,0,0,0,0,1,,,
3gtSu-CaA6o_008,3gtSu-CaA6o,A,8,45.538,47.358,1.82,0,0,0,0,0,1,,,
3gtSu-CaA6o_009,3gtSu-CaA6o,B,9,47.97,58.462,10.492,0,0,0,0,0,1,,,
3gtSu-CaA6o_010,3gtSu-CaA6o,A,10,65.026,68.894,3.868,0,0,0,0,0,1,,,
3kTKtsSunlg_000,3kTKtsSunlg,C,0,0.0,6.686,6.686,0,0,0,0,0,1,,,
3kTKtsSunlg_001,3kTKtsSunlg,C,1,15.49,17.822,2.332,0,0,0,0,0,1,,,
3kTKtsSunlg_002,3kTKtsSunlg,C,2,23.298,24.958,1.66,0,0,0,0,0,1,,,
3kTKtsSunlg_003,3kTKtsSunlg,A,3,25.858,27.742,1.884,0,0,0,0,0,1,,,
3kTKtsSunlg_004,3kTKtsSunlg,A,4,29.986,31.678,1.692,0,0,0,0,0,1,,,
3kTKtsSunlg_005,3kTKtsSunlg,C,5,33.154,36.03,2.876,0,0,0,0,0,1,,,
3kTKtsSunlg_006,3kTKtsSunlg,A,6,38.37,40.83,2.46,0,0,0,0,0,1,,,
3kTKtsSunlg_007,3kTKtsSunlg,A,7,43.842,53.79,9.948,0,0,0,0,0,1,,,
3kTKtsSunlg_008,3kTKtsSunlg,A,8,54.434,62.334,7.9,0,0,0,0,0,1,,,
3kTKtsSunlg_009,3kTKtsSunlg,A,9,63.01,69.054,6.044,0,0,0,0,0,1,,,
3kTKtsSunlg_010,3kTKtsSunlg,A,10,69.858,72.894,3.036,0,0,0,0,0,1,,,
3kTKtsSunlg_011,3kTKtsSunlg,A,11,73.442,82.494,9.052,0,0,0,0,0,1,,,
3kTKtsSunlg_012,3kTKtsSunlg,C,12,83.202,86.238,3.036,0,0,0,0,0,1,,,
3kTKtsSunlg_013,3kTKtsSunlg,A,13,86.786,92.222,5.436,0,0,0,0,0,1,,,
3kTKtsSunlg_014,3kTKtsSunlg,A,14,94.402,112.094,17.692,0,0,0,0,0,1,,,
3kTKtsSunlg_015,3kTKtsSunlg,C,15,115.97,120.574,4.604,0,0,0,0,0,1,,,
3kTKtsSunlg_016,3kTKtsSunlg,A,16,123.426,144.766,21.34,0,0,0,0,0,1,,,
3kTKtsSunlg_017,3kTKtsSunlg,A,17,148.674,169.31,20.636,0,0,0,0,0,1,,0.0129040386527776,0
3kTKtsSunlg_018,3kTKtsSunlg,C,18,171.394,193.182,21.788,0,0,0,0,0,1,,,
3kTKtsSunlg_019,3kTKtsSunlg,A,19,196.162,205.534,9.372,0,0,0,0,0,1,,,
3kTKtsSunlg_020,3kTKtsSunlg,A,20,206.146,218.75,12.604,0,0,0,0,0,1,,,
3kTKtsSunlg_021,3kTKtsSunlg,C,21,221.026,229.502,8.476,0,0,0,0,0,1,,,
3kTKtsSunlg_022,3kTKtsSunlg,C,22,230.018,243.198,13.18,0,0,0,0,0,1,,,
3kTKtsSunlg_023,3kTKtsSunlg,A,23,246.498,277.278,30.78,0,0,0,0,0,1,,,
3kTKtsSunlg_024,3kTKtsSunlg,A,24,280.514,296.734,16.22,0,0,0,0,0,1,,,
3kTKtsSunlg_025,3kTKtsSunlg,C,25,299.938,301.598,1.66,0,0,0,0,0,1,,,
3kTKtsSunlg_026,3kTKtsSunlg,A,26,310.914,314.174,3.26,0,0,0,0,0,1,,,
3kTKtsSunlg_027,3kTKtsSunlg,A,27,315.842,318.942,3.1,0,0,0,0,0,1,,,
3kTKtsSunlg_028,3kTKtsSunlg,B,28,319.618,322.366,2.748,0,0,0,0,0,1,,,
3kTKtsSunlg_029,3kTKtsSunlg,A,29,329.89,335.454,5.564,0,0,0,0,0,1,,,
3kTKtsSunlg_030,3kTKtsSunlg,A,30,335.97,353.854,17.884,0,0,0,0,0,1,,,
3kTKtsSunlg_031,3kTKtsSunlg,A,31,357.154,374.142,16.988,0,0,0,0,0,1,,,
3kTKtsSunlg_032,3kTKtsSunlg,A,32,376.866,381.758,4.892,0,0,0,0,0,1,,,
3kTKtsSunlg_033,3kTKtsSunlg,B,33,391.81,399.806,7.996,0,0,0,0,0,1,,,
3zxz0AndPt0_000,3zxz0AndPt0,B,0,45.346,68.382,23.036,0,0,0,0,0,1,,,
3zxz0AndPt0_001,3zxz0AndPt0,A,1,74.946,78.846,3.9,0,0,0,0,0,1,,,
47F3lTVpOxc_000,47F3lTVpOxc,B,0,0.0,19.198,19.198,0,0,0,0,0,1,,,
47F3lTVpOxc_001,47F3lTVpOxc,B,1,19.01,56.67,37.66,0,0,0,0,0,1,,,
47F3lTVpOxc_002,47F3lTVpOxc,B,2,56.546,84.062,27.516,0,0,0,0,0,1,,,
47F3lTVpOxc_003,47F3lTVpOxc,B,3,84.162,116.638,32.476,0,0,0,0,0,1,,,
47F3lTVpOxc_004,47F3lTVpOxc,B,4,116.994,152.606,35.612,0,0,0,0,0,1,,,
47F3lTVpOxc_005,47F3lTVpOxc,B,5,152.514,164.094,11.58,0,0,0,0,0,1,,,
47F3lTVpOxc_006,47F3lTVpOxc,A,6,170.594,174.494,3.9,0,0,0,0,0,1,,,
4BE3O130ubk_000,4BE3O130ubk,A,0,0.0,29.694,29.694,0,0,0,0,0,1,,,
4BE3O130ubk_001,4BE3O130ubk,A,1,31.746,36.446,4.7,0,0,0,0,0,1,,,
4BE3O130ubk_002,4BE3O130ubk,C,2,39.97,41.534,1.564,0,0,0,0,0,1,,,
4BE3O130ubk_003,4BE3O130ubk,A,3,43.042,53.438,10.396,0,0,0,0,0,1,,,
4BE3O130ubk_004,4BE3O130ubk,B,4,73.282,87.358,14.076,0,0,0,0,0,1,,,
4BE3O130ubk_005,4BE3O130ubk,A,5,93.89,97.79,3.9,0,0,0,0,0,1,,,
4Eyz895ZCwE_000,4Eyz895ZCwE,B,0,0.226,32.254,32.028,0,0,0,1,0,0,film_clip:李龍基,,
4Eyz895ZCwE_001,4Eyz895ZCwE,B,1,32.226,62.558,30.332,0,0,0,1,0,0,film_clip:李龍基,,
4Eyz895ZCwE_002,4Eyz895ZCwE,B,2,63.074,79.422,16.348,0,0,0,1,0,0,film_clip:李龍基,,
4Eyz895ZCwE_003,4Eyz895ZCwE,A,3,85.89,89.822,3.932,0,0,0,1,0,0,film_clip:李龍基,,
4FiG0IQi__Y_000,4FiG0IQi__Y,B,0,0.578,39.006,38.428,0,0,0,0,0,1,,,
4FiG0IQi__Y_001,4FiG0IQi__Y,B,1,39.138,65.758,26.62,0,0,0,0,0,1,,,
4FiG0IQi__Y_002,4FiG0IQi__Y,A,2,68.738,75.966,7.228,0,0,0,0,0,1,,,
4FiG0IQi__Y_003,4FiG0IQi__Y,B,3,77.858,84.606,6.748,0,0,0,0,0,1,,,
4FiG0IQi__Y_004,4FiG0IQi__Y,A,4,90.05,94.046,3.996,0,0,0,0,0,1,,,
4YsyGfojh30_000,4YsyGfojh30,B,0,0.0,36.67,36.67,1,0,0,0,0,0,parody:惡搞,,
4YsyGfojh30_001,4YsyGfojh30,B,1,37.154,55.582,18.428,1,0,0,0,0,0,parody:惡搞,,
4YsyGfojh30_002,4YsyGfojh30,A,2,62.114,66.014,3.9,1,0,0,0,0,0,parody:惡搞,,
4bPrey4Dpqo_000,4bPrey4Dpqo,B,0,0.0,34.366,34.366,0,0,0,1,1,0,film_clip:李小龍,,
4bPrey4Dpqo_001,4bPrey4Dpqo,B,1,34.402,52.062,17.66,0,0,0,1,1,0,film_clip:李小龍,,
4bPrey4Dpqo_002,4bPrey4Dpqo,B,2,71.97,106.334,34.364,0,0,0,1,1,0,film_clip:李小龍,,
4bPrey4Dpqo_003,4bPrey4Dpqo,B,3,106.242,145.214,38.972,0,0,0,1,1,0,film_clip:李小龍,,
4bPrey4Dpqo_004,4bPrey4Dpqo,B,4,145.122,181.918,36.796,0,0,0,1,1,0,film_clip:李小龍,,
4bPrey4Dpqo_005,4bPrey4Dpqo,B,5,181.826,211.742,29.916,0,0,0,1,1,0,film_clip:李小龍,,
4bPrey4Dpqo_006,4bPrey4Dpqo,B,6,292.098,317.374,25.276,0,0,0,1,1,0,film_clip:李小龍,,
4bPrey4Dpqo_007,4bPrey4Dpqo,A,7,323.906,327.806,3.9,0,0,0,1,1,0,film_clip:李小龍,,
4fkaKsVNx9I_000,4fkaKsVNx9I,C,0,0.322,1.982,1.66,0,0,0,0,0,1,,,
4fkaKsVNx9I_001,4fkaKsVNx9I,C,1,13.346,23.134,9.788,0,0,0,0,0,1,,,
4fkaKsVNx9I_002,4fkaKsVNx9I,C,2,33.346,35.006,1.66,0,0,0,0,0,1,,,
4fkaKsVNx9I_003,4fkaKsVNx9I,C,3,35.714,39.742,4.028,0,0,0,0,0,1,,,
4fkaKsVNx9I_004,4fkaKsVNx9I,B,4,58.722,70.654,11.932,0,0,0,0,0,1,,,
4fkaKsVNx9I_005,4fkaKsVNx9I,A,5,71.522,84.03,12.508,0,0,0,0,0,1,,,
4fkaKsVNx9I_006,4fkaKsVNx9I,A,6,84.962,97.374,12.412,0,0,0,0,0,1,,,
4fkaKsVNx9I_007,4fkaKsVNx9I,A,7,98.466,110.91,12.444,0,0,0,0,0,1,,,
4fkaKsVNx9I_008,4fkaKsVNx9I,A,8,112.13,124.478,12.348,0,0,0,0,0,1,,,
4fkaKsVNx9I_009,4fkaKsVNx9I,B,9,126.338,133.086,6.748,0,0,0,0,0,1,,,
4fkaKsVNx9I_010,4fkaKsVNx9I,B,10,139.618,143.582,3.964,0,0,0,0,0,1,,,
4iTUm1J-v0Q_000,4iTUm1J-v0Q,A,0,0.0,6.142,6.142,0,0,0,0,0,1,,,
4iTUm1J-v0Q_001,4iTUm1J-v0Q,A,1,8.482,34.398,25.916,0,0,0,0,0,1,,,
4iTUm1J-v0Q_002,4iTUm1J-v0Q,C,2,36.546,38.974,2.428,0,0,0,0,0,1,,,
4iTUm1J-v0Q_003,4iTUm1J-v0Q,A,3,43.906,48.478,4.572,0,0,0,0,0,1,,,
4iTUm1J-v0Q_004,4iTUm1J-v0Q,A,4,75.042,93.694,18.652,0,0,0,0,0,1,,,
4iTUm1J-v0Q_005,4iTUm1J-v0Q,B,5,123.17,149.758,26.588,0,0,0,0,0,1,,,
4iTUm1J-v0Q_006,4iTUm1J-v0Q,A,6,152.418,162.366,9.948,0,0,0,0,0,1,,,
4iTUm1J-v0Q_007,4iTUm1J-v0Q,A,7,165.09,195.262,30.172,0,0,0,0,0,1,,,
4iTUm1J-v0Q_008,4iTUm1J-v0Q,B,8,198.658,212.958,14.3,0,0,0,0,0,1,,,
4iTUm1J-v0Q_009,4iTUm1J-v0Q,B,9,212.674,241.414,28.74,0,0,0,0,0,1,,,
4iTUm1J-v0Q_010,4iTUm1J-v0Q,B,10,241.114,264.798,23.684,0,0,0,0,0,1,,,
4iTUm1J-v0Q_011,4iTUm1J-v0Q,A,11,271.33,275.198,3.868,0,0,0,0,0,1,,,
4kMF-rVbqAc_000,4kMF-rVbqAc,C,0,14.754,28.574,13.82,0,0,0,0,0,1,,,
4kMF-rVbqAc_001,4kMF-rVbqAc,A,1,60.514,62.974,2.46,0,0,0,0,0,1,,,
4kMF-rVbqAc_002,4kMF-rVbqAc,A,2,99.842,108.83,8.988,0,0,0,0,0,1,,,
4kMF-rVbqAc_003,4kMF-rVbqAc,A,3,111.906,120.958,9.052,0,0,0,0,0,1,,,
4kMF-rVbqAc_004,4kMF-rVbqAc,A,4,124.194,140.062,15.868,0,0,0,0,0,1,,,
4kMF-rVbqAc_005,4kMF-rVbqAc,A,5,143.042,175.71,32.668,0,0,0,0,0,1,,,
4kMF-rVbqAc_006,4kMF-rVbqAc,A,6,179.298,187.902,8.604,0,0,0,0,0,1,,,
4kMF-rVbqAc_007,4kMF-rVbqAc,B,7,193.41,220.574,27.164,0,0,0,0,0,1,,,
4kMF-rVbqAc_008,4kMF-rVbqAc,A,8,223.426,228.478,5.052,0,0,0,0,0,1,,,
4kMF-rVbqAc_009,4kMF-rVbqAc,A,9,231.522,239.198,7.676,0,0,0,0,0,1,,,
4kMF-rVbqAc_010,4kMF-rVbqAc,A,10,241.89,269.598,27.708,0,0,0,0,0,1,,,
4kMF-rVbqAc_011,4kMF-rVbqAc,A,11,272.866,292.094,19.228,0,0,0,0,0,1,,,
4kMF-rVbqAc_012,4kMF-rVbqAc,B,12,298.53,321.598,23.068,0,0,0,0,0,1,,,
4kMF-rVbqAc_013,4kMF-rVbqAc,A,13,334.402,343.55,9.148,0,0,0,0,0,1,,,
4kMF-rVbqAc_014,4kMF-rVbqAc,A,14,344.066,362.462,18.396,0,0,0,0,0,1,,,
4kMF-rVbqAc_015,4kMF-rVbqAc,A,15,364.098,369.95,5.852,0,0,0,0,0,1,,,
4kMF-rVbqAc_016,4kMF-rVbqAc,A,16,371.874,398.942,27.068,0,0,0,0,0,1,,,
4kMF-rVbqAc_017,4kMF-rVbqAc,A,17,406.242,433.118,26.876,0,0,0,0,0,1,,,
4kMF-rVbqAc_018,4kMF-rVbqAc,A,18,434.146,438.878,4.732,0,0,0,0,0,1,,,
4kMF-rVbqAc_019,4kMF-rVbqAc,A,19,445.25,473.726,28.476,0,0,0,0,0,1,,,
4kMF-rVbqAc_020,4kMF-rVbqAc,C,20,476.13,480.926,4.796,0,0,0,0,0,1,,,
4kMF-rVbqAc_021,4kMF-rVbqAc,A,21,481.538,496.126,14.588,0,0,0,0,0,1,,,
4kMF-rVbqAc_022,4kMF-rVbqAc,B,22,498.37,504.926,6.556,0,0,0,0,0,1,,,
4kMF-rVbqAc_023,4kMF-rVbqAc,A,23,510.37,514.366,3.996,0,0,0,0,0,1,,,
4mGjUrWl1mg_000,4mGjUrWl1mg,A,0,1.282,5.342,4.06,0,0,0,0,0,1,,,
4mGjUrWl1mg_001,4mGjUrWl1mg,A,1,7.458,36.478,29.02,0,0,0,0,0,1,,,
4mGjUrWl1mg_002,4mGjUrWl1mg,A,2,221.122,245.534,24.412,0,0,0,0,0,1,,,
4mGjUrWl1mg_003,4mGjUrWl1mg,B,3,246.178,254.974,8.796,0,0,0,0,0,1,,,
4mGjUrWl1mg_004,4mGjUrWl1mg,A,4,261.602,265.502,3.9,0,0,0,0,0,1,,,
4n7T0KeQohU_000,4n7T0KeQohU,A,0,2.658,30.622,27.964,0,0,0,0,0,1,,,
4n7T0KeQohU_001,4n7T0KeQohU,A,1,32.866,42.75,9.884,0,0,0,0,0,1,,,
4n7T0KeQohU_002,4n7T0KeQohU,A,2,45.57,63.134,17.564,0,0,0,0,0,1,,0.007634041365236,0
4n7T0KeQohU_003,4n7T0KeQohU,A,3,65.954,86.142,20.188,0,0,0,0,0,1,,,
4n7T0KeQohU_004,4n7T0KeQohU,A,4,89.346,111.678,22.332,0,0,0,0,0,1,,,
4n7T0KeQohU_005,4n7T0KeQohU,A,5,114.274,142.014,27.74,0,0,0,0,0,1,,,
4n7T0KeQohU_006,4n7T0KeQohU,A,6,144.834,166.526,21.692,0,0,0,0,0,1,,,
4n7T0KeQohU_007,4n7T0KeQohU,A,7,169.314,181.79,12.476,0,0,0,0,0,1,,,
4n7T0KeQohU_008,4n7T0KeQohU,A,8,184.258,192.446,8.188,0,0,0,0,0,1,,,
4n7T0KeQohU_009,4n7T0KeQohU,A,9,194.85,200.926,6.076,0,0,0,0,0,1,,,
4n7T0KeQohU_010,4n7T0KeQohU,B,10,204.738,211.454,6.716,0,0,0,0,0,1,,,
4n7T0KeQohU_011,4n7T0KeQohU,A,11,216.898,220.894,3.996,0,0,0,0,0,1,,,
4wZ7DlNlsc0_000,4wZ7DlNlsc0,A,0,0.098,34.366,34.268,0,0,0,0,0,1,,,
4wZ7DlNlsc0_001,4wZ7DlNlsc0,A,1,132.29,157.726,25.436,0,0,0,0,0,1,,,
4wZ7DlNlsc0_002,4wZ7DlNlsc0,A,2,198.114,237.79,39.676,0,0,0,0,0,1,,,
4wZ7DlNlsc0_003,4wZ7DlNlsc0,B,3,238.37,277.662,39.292,0,0,0,0,0,1,,,
4wZ7DlNlsc0_004,4wZ7DlNlsc0,B,4,277.506,281.886,4.38,0,0,0,0,0,1,,,
4wZ7DlNlsc0_005,4wZ7DlNlsc0,B,5,282.882,303.902,21.02,0,0,0,0,0,1,,0.0168041195720434,0
4wZ7DlNlsc0_006,4wZ7DlNlsc0,A,6,310.434,314.334,3.9,0,0,0,0,0,1,,,
506blxP58ts_000,506blxP58ts,A,0,0.866,16.894,16.028,0,0,0,0,0,1,,,
506blxP58ts_001,506blxP58ts,A,1,19.746,23.806,4.06,0,0,0,0,0,1,,,
506blxP58ts_002,506blxP58ts,A,2,24.77,33.598,8.828,0,0,0,0,0,1,,,
506blxP58ts_003,506blxP58ts,A,3,37.538,42.59,5.052,0,0,0,0,0,1,,,
506blxP58ts_004,506blxP58ts,B,4,45.73,83.134,37.404,0,0,0,0,0,1,,,
506blxP58ts_005,506blxP58ts,B,5,83.234,87.582,4.348,0,0,0,0,0,1,,,
506blxP58ts_006,506blxP58ts,A,6,89.954,100.702,10.748,0,0,0,0,0,1,,,
506blxP58ts_007,506blxP58ts,B,7,103.01,109.694,6.684,0,0,0,0,0,1,,,
506blxP58ts_008,506blxP58ts,A,8,115.138,119.134,3.996,0,0,0,0,0,1,,,
5AOk21eO0qQ_000,5AOk21eO0qQ,A,0,3.842,10.43,6.588,0,0,0,0,0,1,,,
5AOk21eO0qQ_001,5AOk21eO0qQ,A,1,11.266,18.142,6.876,0,0,0,0,0,1,,,
5AOk21eO0qQ_002,5AOk21eO0qQ,A,2,18.818,25.438,6.62,0,0,0,0,0,1,,,
5AOk21eO0qQ_003,5AOk21eO0qQ,A,3,27.138,39.87,12.732,0,0,0,0,0,1,,,
5AOk21eO0qQ_004,5AOk21eO0qQ,A,4,41.474,54.75,13.276,0,0,0,0,0,1,,,
5AOk21eO0qQ_005,5AOk21eO0qQ,A,5,56.642,63.006,6.364,0,0,0,0,0,1,,,
5AOk21eO0qQ_006,5AOk21eO0qQ,A,6,63.554,69.95,6.396,0,0,0,0,0,1,,0.0224128067493438,0
5AOk21eO0qQ_007,5AOk21eO0qQ,A,7,71.906,85.694,13.788,0,0,0,0,0,1,,,
5AOk21eO0qQ_008,5AOk21eO0qQ,B,8,87.778,107.39,19.612,0,0,0,0,0,1,,,
5AOk21eO0qQ_009,5AOk21eO0qQ,A,9,113.954,117.726,3.772,0,0,0,0,0,1,,,
5AZhNz5cx2U_000,5AZhNz5cx2U,A,0,0.0,30.878,30.878,0,0,0,0,0,1,,,
5AZhNz5cx2U_001,5AZhNz5cx2U,A,1,31.522,39.678,8.156,0,0,0,0,0,1,,,
5AZhNz5cx2U_002,5AZhNz5cx2U,B,2,123.842,128.094,4.252,0,0,0,0,0,1,,,
5AZhNz5cx2U_003,5AZhNz5cx2U,A,3,134.69,138.558,3.868,0,0,0,0,0,1,,,
5LoulL1GewE_000,5LoulL1GewE,B,0,46.53,58.974,12.444,0,0,0,0,0,1,,0.0141584631055593,0
5LoulL1GewE_001,5LoulL1GewE,A,1,133.698,146.174,12.476,0,0,0,0,0,1,,,
5LoulL1GewE_002,5LoulL1GewE,B,2,152.034,158.462,6.428,0,0,0,0,0,1,,,
5LoulL1GewE_003,5LoulL1GewE,A,3,165.026,168.926,3.9,0,0,0,0,0,1,,,
5RR0aZa2rYA_000,5RR0aZa2rYA,B,0,0.0,6.686,6.686,0,0,0,0,0,1,,,
5RR0aZa2rYA_001,5RR0aZa2rYA,A,1,11.81,13.982,2.172,0,0,0,0,0,1,,,
5RR0aZa2rYA_002,5RR0aZa2rYA,C,2,15.97,18.462,2.492,0,0,0,0,0,1,,,
5RR0aZa2rYA_003,5RR0aZa2rYA,A,3,19.33,52.126,32.796,0,0,0,0,0,1,,,
5RR0aZa2rYA_004,5RR0aZa2rYA,A,4,52.738,77.214,24.476,0,0,0,0,0,1,,,
5RR0aZa2rYA_005,5RR0aZa2rYA,A,5,79.458,112.766,33.308,0,0,0,0,0,1,,,
5RR0aZa2rYA_006,5RR0aZa2rYA,B,6,115.01,154.142,39.132,0,0,0,0,0,1,,,
5RR0aZa2rYA_007,5RR0aZa2rYA,B,7,154.338,171.006,16.668,0,0,0,0,0,1,,,
5RR0aZa2rYA_008,5RR0aZa2rYA,A,8,172.962,180.574,7.612,0,0,0,0,0,1,,,
5RR0aZa2rYA_009,5RR0aZa2rYA,A,9,181.122,195.806,14.684,0,0,0,0,0,1,,,
5RR0aZa2rYA_010,5RR0aZa2rYA,A,10,197.826,200.062,2.236,0,0,0,0,0,1,,,
5RR0aZa2rYA_011,5RR0aZa2rYA,A,11,200.866,230.206,29.34,0,0,0,0,0,1,,,
5RR0aZa2rYA_012,5RR0aZa2rYA,B,12,231.746,267.198,35.452,0,0,0,0,0,1,,,
